InternalId;StatusName;LoadDate
937;New;2023-02-21 16:00:00.000
937;Handed to courier;2023-02-22 12:45:31.000
937;In Progress;2023-02-24 08:42:08.000
937;Done;2023-02-25 10:47:05.000
938;New;2023-02-17 12:00:00.000
939;New;2023-02-18 19:00:00.000
939;Handed to courier;2023-02-19 09:59:41.000
940;New;2023-02-21 12:00:00.000
940;Handed to courier;2023-02-22 21:51:24.000
940;Done;2023-02-24 03:56:40.000
941;New;2023-02-14 19:00:00.000
941;Handed to courier;2023-02-15 01:36:09.000
942;New;2023-02-14 14:50:00.000
942;Handed to courier;2023-02-15 06:17:44.000
942;Done;2023-02-17 17:19:53.000
943;New;2023-02-13 14:50:00.000
944;New;2023-02-15 17:00:00.000
944;Handed to courier;2023-02-16 12:05:22.000
944;In Progress;2023-02-17 06:07:04.000
944;Done;2023-02-19 08:16:01.000
945;New;2023-01-28 09:00:00.000
946;New;2023-02-16 11:00:00.000
946;Handed to courier;2023-02-17 05:55:32.000
946;Done;2023-02-17 16:21:22.000
947;New;2023-02-13 11:00:00.000
948;New;2023-02-11 17:00:00.000
948;Handed to courier;2023-02-12 12:35:55.000
948;In Progress;2023-02-12 13:13:39.000
948;Done;2023-02-11 20:02:01.000
949;New;2023-02-12 11:00:00.000
949;Handed to courier;2023-02-12 22:56:23.000
949;In Progress;2023-02-14 06:28:55.000
950;New;2023-02-08 09:00:00.000
950;Handed to courier;2023-02-08 12:06:47.000
950;In Progress;2023-02-08 09:28:04.000
951;New;2023-02-07 09:00:00.000
951;Handed to courier;2023-02-08 00:39:27.000
951;Done;2023-02-10 08:15:54.000
952;New;2023-02-14 15:00:00.000
952;Handed to courier;2023-02-15 13:07:25.000
952;Done;2023-02-14 21:40:58.000
953;New;2023-02-10 18:00:00.000
953;Handed to courier;2023-02-11 12:12:24.000
954;New;2023-02-12 09:00:00.000
955;New;2023-02-09 17:30:00.000
955;Handed to courier;2023-02-10 03:47:51.000
955;Done;2023-02-10 03:48:14.000
956;New;2023-02-09 14:00:00.000
957;New;2023-02-03 19:30:00.000
957;Handed to courier;2023-02-04 08:03:58.000
957;In Progress;2023-02-04 23:45:43.000
957;Done;2023-02-05 18:30:12.000
958;New;2023-02-06 16:00:00.000
958;Handed to courier;2023-02-08 03:29:41.000
958;Done;2023-02-08 16:38:42.000
959;New;2023-02-04 19:30:00.000
959;Handed to courier;2023-02-04 22:57:53.000
959;In Progress;2023-02-06 14:27:18.000
960;New;2023-02-05 17:30:00.000
960;Handed to courier;2023-02-06 02:28:31.000
960;In Progress;2023-02-06 16:47:29.000
960;Done;2023-02-05 19:06:30.000
961;New;2023-02-04 17:00:00.000
961;Handed to courier;2023-02-04 21:49:38.000
961;In Progress;2023-02-07 12:32:07.000
961;Done;2023-02-07 12:40:15.000
962;New;2023-02-08 16:00:00.000
962;Handed to courier;2023-02-10 01:34:12.000
962;In Progress;2023-02-10 23:46:47.000
962;Done;2023-02-13 11:18:03.000
963;New;2023-02-07 10:00:00.000
963;Handed to courier;2023-02-07 19:46:24.000
963;Done;2023-02-09 17:42:12.000
964;New;2023-02-04 10:00:00.000
964;Handed to courier;2023-02-04 17:02:16.000
964;Done;2023-02-06 21:06:55.000
965;New;2023-01-31 18:00:00.000
965;Handed to courier;2023-02-01 03:07:52.000
965;In Progress;2023-02-02 12:40:33.000
965;Done;2023-02-04 02:33:57.000
966;New;2023-02-01 17:00:00.000
966;Handed to courier;2023-02-01 22:26:37.000
966;In Progress;2023-02-01 19:06:15.000
967;New;2023-01-28 12:00:00.000
967;Handed to courier;2023-01-30 05:06:13.000
967;In Progress;2023-01-31 08:12:28.000
967;Done;2023-01-31 09:01:13.000
968;New;2023-02-07 10:00:00.000
968;Handed to courier;2023-02-07 10:46:14.000
968;In Progress;2023-02-08 08:43:18.000
968;Done;2023-02-10 16:31:39.000
969;New;2023-02-06 18:00:00.000
969;Handed to courier;2023-02-07 07:59:08.000
969;In Progress;2023-02-08 15:29:28.000
969;Done;2023-02-08 14:07:08.000
970;New;2023-02-05 17:30:00.000
971;New;2023-02-04 10:00:00.000
971;Handed to courier;2023-02-05 05:57:22.000
971;In Progress;2023-02-06 21:31:14.000
971;Done;2023-02-07 14:14:45.000
972;New;2023-02-02 10:00:00.000
973;New;2023-02-03 16:30:00.000
973;Handed to courier;2023-02-03 21:19:07.000
973;In Progress;2023-02-04 03:01:47.000
973;Done;2023-02-05 00:12:34.000
974;New;2023-01-29 20:00:00.000
974;Handed to courier;2023-01-29 22:31:14.000
975;New;2023-01-28 14:00:00.000
976;New;2023-02-03 16:30:00.000
976;Handed to courier;2023-02-03 20:38:37.000
976;In Progress;2023-02-07 04:46:14.000
976;Done;2023-02-08 12:13:58.000
977;New;2023-01-28 20:00:00.000
978;New;2023-02-01 12:00:00.000
978;Handed to courier;2023-02-01 18:29:45.000
978;In Progress;2023-02-02 09:04:13.000
978;Cancelled;2023-02-02 09:21:22.000
979;New;2023-01-30 14:00:00.000
979;Handed to courier;2023-01-30 19:08:49.000
979;Done;2023-02-01 13:16:24.000
980;New;2023-01-28 10:00:00.000
980;Handed to courier;2023-01-28 14:54:37.000
980;Done;2023-01-29 13:09:25.000
981;New;2023-01-27 12:00:00.000
981;Handed to courier;2023-01-27 19:53:02.000
981;Done;2023-01-31 06:41:14.000
982;New;2023-01-28 12:00:00.000
982;Handed to courier;2023-01-28 23:49:44.000
982;In Progress;2023-01-29 16:54:39.000
983;New;2023-01-31 10:00:00.000
983;Handed to courier;2023-01-31 23:06:37.000
983;Cancelled;2023-01-31 19:16:22.000
984;New;2023-01-27 15:40:00.000
984;Handed to courier;2023-01-29 05:06:07.000
984;Done;2023-01-30 14:44:48.000
985;New;2023-01-30 09:00:00.000
985;Handed to courier;2023-02-01 03:31:34.000
985;Done;2023-02-01 22:04:09.000
986;New;2023-01-25 14:00:00.000
986;Handed to courier;2023-01-25 15:16:10.000
986;In Progress;2023-01-28 11:06:13.000
986;Done;2023-01-29 18:38:16.000
987;New;2023-01-26 15:00:00.000
988;New;2023-01-26 15:40:00.000
988;Handed to courier;2023-01-27 01:45:03.000
988;Done;2023-01-27 03:39:15.000
989;New;2023-01-23 15:00:00.000
989;Handed to courier;2023-01-24 02:02:31.000
989;In Progress;2023-01-26 03:23:03.000
990;New;2023-01-29 14:00:00.000
990;Handed to courier;2023-01-30 01:49:04.000
990;Done;2023-01-30 23:00:12.000
991;New;2023-01-21 17:30:00.000
991;Handed to courier;2023-01-21 21:33:02.000
992;New;2023-01-21 18:00:00.000
992;Handed to courier;2023-01-22 09:42:12.000
992;In Progress;2023-01-23 15:56:04.000
992;Done;2023-01-25 06:49:22.000
993;New;2023-01-24 17:30:00.000
993;Handed to courier;2023-01-25 08:48:52.000
993;In Progress;2023-01-24 21:05:26.000
993;Done;2023-01-27 16:30:39.000
994;New;2023-01-21 18:00:00.000
994;Handed to courier;2023-01-23 07:58:39.000
994;Done;2023-01-24 21:10:32.000
995;New;2023-01-18 16:00:00.000
995;Handed to courier;2023-01-19 01:19:25.000
995;Done;2023-01-20 08:06:04.000
996;New;2023-01-19 16:00:00.000
996;Handed to courier;2023-01-21 05:08:06.000
996;In Progress;2023-01-21 23:15:42.000
996;Done;2023-01-22 22:45:19.000
997;New;2023-01-14 15:00:00.000
997;Handed to courier;2023-01-15 04:12:57.000
997;In Progress;2023-01-16 10:43:41.000
997;Done;2023-01-15 20:53:49.000
998;New;2023-01-21 20:30:00.000
998;Handed to courier;2023-01-22 00:13:28.000
998;In Progress;2023-01-24 12:34:35.000
998;Done;2023-01-24 07:52:10.000
999;New;2023-01-15 18:00:00.000
1000;New;2023-01-17 18:00:00.000
1000;Handed to courier;2023-01-19 00:55:35.000
1000;Done;2023-01-20 07:06:08.000
