InternalId;LoadDate;CustomerName;DeliveryCity;DeliveryAddress;DeliveryDate;DeliveryTime;PackageType;Comment
685;2023-08-10 18:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; ул. Вазила Мавликова д. 3 А ;15.08.2023;18:00:00;Письмо;NULL
686;2023-08-10 10:00:00.000;"OOO ""Би-Ван Кеноби""";Нижнекамск; Корабельная 29 146;16.08.2023;10:00:00;Бандероль;NULL
687;2023-08-09 17:00:00.000;"OOO ""Моя Оборона""";Нижнекамск; ул. Тукая, д. 4 ;15.08.2023;17:00:00;Письмо;NULL
688;2023-08-13 18:00:00.000;"ЗАО ""Чное обучение""";Казань;  Сююмбике пр-кт., д. 95 ;14.08.2023;18:00:00;Габаритный груз;NULL
689;2023-08-09 10:00:00.000;"ЗАО ""Чное обучение""";Нижнекамск; строителей 33;10.08.2023;10:00:00;Бандероль;NULL
690;2023-08-02 17:00:00.000;ИП М.А.Н;Нижнекамск; пр-кт. Мира, д. 52 ;09.08.2023;17:00:00;Письмо;NULL
691;2023-08-07 16:30:00.000;ИП М.А.Н;Нижнекамск; ул. Баки Урманче д.31;09.08.2023;16:30:00;Бандероль;NULL
692;2023-08-02 19:00:00.000;"ПАО ""Альто""";Нижнекамск; проспект Строителей, д. 64 ;09.08.2023;19:00:00;Бандероль;NULL
693;2023-08-06 12:00:00.000;"ПАО ""Альто""";Нижнекамск; пр-кт. Химиков, д. 8;09.08.2023;12:00:00;Письмо;NULL
694;2023-08-04 16:30:00.000;"ЗАО ""Чное обучение""";Нижнекамск; ул. Баки Урманче д.31;09.08.2023;16:30:00;Бандероль;NULL
695;2023-08-09 10:00:00.000;"ЗАО ""Чное обучение""";Нижнекамск; строителей 33;10.08.2023;10:00:00;Бандероль;NULL
696;2023-07-29 17:33:00.000;"ЗАО ""Чное обучение""";Казань;  пер. им Валерия Шадрина, д. 6 ;31.07.2023;17:33:00;Бандероль;NULL
697;2023-08-04 17:00:00.000;OOO РиК;Нижнекамск; пр-кт. Мира, д. 52 ;09.08.2023;17:00:00;Бандероль;NULL
698;2023-08-02 17:00:00.000;ИП М.А.Н;Нижнекамск; пр-кт. Мира, д. 52 ;09.08.2023;17:00:00;Бандероль;NULL
699;2023-08-05 12:00:00.000;"OOO ""Би-Ван Кеноби""";Нижнекамск; пр-кт. Химиков, д. 8;09.08.2023;12:00:00;Бандероль;NULL
700;2023-08-07 19:00:00.000;ИП М.А.Н;Нижнекамск; проспект Строителей, д. 64 ;09.08.2023;19:00:00;Письмо;NULL
701;2023-07-31 14:30:00.000;OOO РиК;Альметьевск; ул. Белоглазова д. 149;03.08.2023;14:30:00;Письмо;NULL
702;2023-07-27 10:00:00.000;"ЗАО ""Чное обучение""";Альметьевск; Ленина, д. 21;01.08.2023;10:00:00;Бандероль;NULL
703;2023-07-29 13:30:00.000;"OOO ""Моя Оборона""";Казань; ул. Проспект Сююмбике, д.54;01.08.2023;13:30:00;Бандероль;NULL
704;2023-07-26 09:00:00.000;ИП М.А.Н;Казань; проезд Хлебный, д. 18, строение 1;01.08.2023;09:00:00;Письмо;NULL
705;2023-07-25 13:30:00.000;ИП М.А.Н;Казань; ул. Проспект Сююмбике, д.54;01.08.2023;13:30:00;Письмо;NULL
706;2023-07-29 09:00:00.000;"ПАО ""Альто""";Казань; проезд Хлебный, д. 18, строение 1;01.08.2023;09:00:00;Бандероль;NULL
707;2023-07-29 10:00:00.000;ИП М.А.Н;Альметьевск; Ленина, д. 21;01.08.2023;10:00:00;Бандероль;NULL
708;2023-07-26 16:00:00.000;"OOO ""Моя Оборона""";Казань; Авторемонтная д. 26 ;31.07.2023;16:00:00;Бандероль;NULL
709;2023-07-24 16:00:00.000;OOO РиК;Казань; Авторемонтная д. 26 ;31.07.2023;16:00:00;Письмо;NULL
710;2023-07-30 17:33:00.000;ИП М.А.Н;Казань;  пер. им Валерия Шадрина, д. 6 ;31.07.2023;17:33:00;Бандероль;NULL
711;2023-07-26 19:00:00.000;"OOO ""Би-Ван Кеноби""";Нижнекамск; проспект Мира д 5  ;29.07.2023;19:00:00;Письмо;NULL
712;2023-07-22 14:00:00.000;ИП М.А.Н;Казань; пр-кт. Мира, д. зд 88/20;28.07.2023;14:00:00;Письмо;NULL
713;2023-07-18 15:00:00.000;"ПАО ""Альто""";Казань; проезд. Ремонтный, д. 40;25.07.2023;15:00:00;Письмо;NULL
714;2023-07-22 15:00:00.000;ИП М.А.Н;Казань; проезд. Ремонтный, д. 40;25.07.2023;15:00:00;Габаритный груз;NULL
715;2023-07-23 14:15:00.000;"OOO ""Би-Ван Кеноби""";Альметьевск; пр-кт. Строителей, д. 20 ;24.07.2023;14:15:00;Письмо;NULL
716;2023-07-17 14:15:00.000;"ЗАО ""Чное обучение""";Альметьевск; пр-кт. Строителей, д. 20 ;24.07.2023;14:15:00;Бандероль;NULL
717;2023-07-18 13:00:00.000;ИП М.А.Н;Казань;  ул. Нурбаян, д 9 ;23.07.2023;13:00:00;Письмо;NULL
718;2023-07-20 12:00:00.000;"ЗАО ""Чное обучение""";Казань; тракт. Мензелинский, д. 15;25.07.2023;12:00:00;Письмо;NULL
719;2023-07-20 13:00:00.000;"ЗАО ""Чное обучение""";Казань;  ул. Нурбаян, д 9 ;23.07.2023;13:00:00;Габаритный груз;NULL
720;2023-07-20 13:00:00.000;"OOO ""Би-Ван Кеноби""";Зеленодольск; ул. Северная, д. 5;22.07.2023;13:00:00;Письмо;NULL
721;2023-07-19 13:00:00.000;OOO РиК;Зеленодольск; ул. Северная, д. 5;22.07.2023;13:00:00;Бандероль;NULL
722;2023-07-14 16:00:00.000;"ПАО ""Альто""";Казань; Дорожная 39;20.07.2023;16:00:00;Письмо;NULL
723;2023-07-19 16:00:00.000;"ЗАО ""Чное обучение""";Казань; Дорожная 39;20.07.2023;16:00:00;Бандероль;NULL
724;2023-07-17 17:00:00.000;OOO РиК;Нижнекамск; ул. Вокзальная, д. 32 ;19.07.2023;17:00:00;Письмо;NULL
725;2023-07-17 13:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; проспект им Вахитова д 32 офис 1012;19.07.2023;13:00:00;Письмо;NULL
726;2023-07-15 13:00:00.000;"ПАО ""Альто""";Казань; проспект им Вахитова д 32 офис 1012;19.07.2023;13:00:00;Габаритный груз;NULL
727;2023-07-14 10:00:00.000;"ПАО ""Альто""";Казань; Казанский проспект, д.253;18.07.2023;10:00:00;Письмо;NULL
728;2023-07-16 17:00:00.000;"OOO ""Би-Ван Кеноби""";Нижнекамск; ул. Вокзальная, д. 32 ;19.07.2023;17:00:00;Бандероль;NULL
729;2023-07-13 17:00:00.000;ИП М.А.Н;Казань; проезд. Тозелеш, д. 18;17.07.2023;17:00:00;Письмо;NULL
730;2023-07-14 10:00:00.000;OOO РиК;Казань; Казанский проспект, д.253;18.07.2023;10:00:00;Письмо;NULL
731;2023-07-15 17:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; проезд. Тозелеш, д. 18;17.07.2023;17:00:00;Габаритный груз;NULL
732;2023-07-15 16:30:00.000;"OOO ""Моя Оборона""";Казань; ул. железнодорожников д 71;16.07.2023;16:30:00;Письмо;NULL
733;2023-07-10 16:30:00.000;ИП М.А.Н;Казань; ул. железнодорожников д 71;16.07.2023;16:30:00;Бандероль;NULL
734;2023-07-08 09:00:00.000;ИП М.А.Н;Казань; Авангардная д 41 ;15.07.2023;09:00:00;Бандероль;NULL
735;2023-07-13 09:00:00.000;ИП М.А.Н;Казань; Авангардная д 41 ;15.07.2023;09:00:00;Габаритный груз;NULL
736;2023-07-10 16:00:00.000;"OOO ""Моя Оборона""";Нижнекамск; ул. Береговая, д. 39Б ;13.07.2023;16:00:00;Письмо;NULL
737;2023-07-09 16:00:00.000;"OOO ""Моя Оборона""";Нижнекамск; ул. Береговая, д. 39Б ;13.07.2023;16:00:00;Бандероль;NULL
738;2023-07-11 18:00:00.000;"ЗАО ""Чное обучение""";Казань; пр-кт. Мира, д. 92 ;12.07.2023;18:00:00;Бандероль;NULL
739;2023-07-10 09:00:00.000;"ПАО ""Альто""";Казань; пр. Сююмбике дом 46;13.07.2023;09:00:00;Габаритный груз;NULL
740;2023-07-05 20:30:00.000;"ЗАО ""Чное обучение""";Нижнекамск; ул. Лесная, д. 43 ;09.07.2023;20:30:00;Письмо;NULL
741;2023-07-06 20:30:00.000;"OOO ""Би-Ван Кеноби""";Нижнекамск; ул. Лесная, д. 43 ;09.07.2023;20:30:00;Бандероль;NULL
742;2023-07-07 12:00:00.000;"ЗАО ""Чное обучение""";Альметьевск; Чернышевского 45;09.07.2023;12:00:00;Письмо;NULL
743;2023-07-02 12:00:00.000;ИП М.А.Н;Альметьевск; Чернышевского 45;09.07.2023;12:00:00;Письмо;NULL
744;2023-07-05 13:10:00.000;"ЗАО ""Чное обучение""";Казань; раскольникова, 11, 194;08.07.2023;13:10:00;Письмо;NULL
745;2023-07-01 13:10:00.000;OOO РиК;Казань; раскольникова, 11, 194;08.07.2023;13:10:00;Бандероль;NULL
746;2023-07-02 14:00:00.000;"OOO ""Би-Ван Кеноби""";Нижнекамск; Студенческая, д. 7;07.07.2023;14:00:00;Письмо;NULL
747;2023-07-02 15:00:00.000;ИП М.А.Н;Казань; пр-кт. Сююмбике, д. 80 ;05.07.2023;15:00:00;Габаритный груз;NULL
748;2023-06-29 15:00:00.000;"ЗАО ""Чное обучение""";Казань; пр-кт. Сююмбике, д. 80 ;05.07.2023;15:00:00;Габаритный груз;NULL
749;2023-06-30 14:00:00.000;"OOO ""Моя Оборона""";Казань; г. , пр-кт. Московский, д. 153А;03.07.2023;14:00:00;Письмо;NULL
750;2023-06-27 12:30:00.000;ИП М.А.Н;Нижнекамск; пр-кт. Шинников, д. 23 ;03.07.2023;12:30:00;Письмо;NULL
751;2023-06-30 14:00:00.000;"ЗАО ""Чное обучение""";Казань; г. , пр-кт. Московский, д. 153А;03.07.2023;14:00:00;Габаритный груз;NULL
752;2023-06-30 12:30:00.000;ИП М.А.Н;Нижнекамск; пр-кт. Шинников, д. 23 ;03.07.2023;12:30:00;Письмо;NULL
753;2023-06-28 19:00:00.000;"OOO ""Моя Оборона""";Казань; пр-кт. Раиса Беляева д. 30;03.07.2023;19:00:00;Габаритный груз;NULL
754;2023-06-29 16:10:00.000;OOO РиК;Казань; улица Дружбы Народов, дом 5 артира 63 ;30.06.2023;16:10:00;Письмо;NULL
755;2023-06-24 16:10:00.000;"ЗАО ""Чное обучение""";Казань; улица Дружбы Народов, дом 5 артира 63 ;30.06.2023;16:10:00;Бандероль;NULL
756;2023-06-27 19:30:00.000;"ЗАО ""Чное обучение""";Нижнекамск; Сююмбике д. 42;28.06.2023;19:30:00;Письмо;NULL
757;2023-06-27 10:00:00.000;"ЗАО ""Чное обучение""";Казань; пр-кт. Автозаводский, д. 59 ;29.06.2023;10:00:00;Письмо;NULL
758;2023-06-23 14:30:00.000;"ЗАО ""Чное обучение""";Казань; Хлебный проезд 15, стр. 1;28.06.2023;14:30:00;Письмо;NULL
759;2023-06-22 10:00:00.000;OOO РиК;Казань; пр-кт. Автозаводский, д. 59 ;29.06.2023;10:00:00;Бандероль;NULL
760;2023-06-22 14:30:00.000;"ЗАО ""Чное обучение""";Казань; Хлебный проезд 15, стр. 1;28.06.2023;14:30:00;Бандероль;NULL
761;2023-06-24 19:30:00.000;"ПАО ""Альто""";Нижнекамск; Сююмбике д. 42;28.06.2023;19:30:00;Письмо;NULL
762;2023-06-20 13:00:00.000;"ПАО ""Альто""";Казань; ул промышленная 49  ;23.06.2023;13:00:00;Письмо;NULL
763;2023-06-21 19:00:00.000;"ЗАО ""Чное обучение""";Казань; пр-кт. Мира, д. 34 ;25.06.2023;19:00:00;Письмо;NULL
764;2023-06-22 20:00:00.000;"OOO ""Би-Ван Кеноби""";Нижнекамск; г. , пр-кт. Шинников, д. 23 ;23.06.2023;20:00:00;Бандероль;NULL
765;2023-06-17 13:00:00.000;"ЗАО ""Чное обучение""";Казань; ул промышленная 49  ;23.06.2023;13:00:00;Габаритный груз;NULL
766;2023-06-16 11:00:00.000;"OOO ""Моя Оборона""";Зеленодольск;  ул. Норкина, д. 1,кв. 18;21.06.2023;11:00:00;Бандероль;NULL
767;2023-06-17 11:00:00.000;OOO РиК;Зеленодольск;  ул. Норкина, д. 1,кв. 18;21.06.2023;11:00:00;Бандероль;NULL
768;2023-06-06 19:00:00.000;"ЗАО ""Чное обучение""";Казань; ул. Шамиля Усманова, д. 8 ;13.06.2023;19:00:00;Габаритный груз;NULL
769;2023-06-14 10:00:00.000;"ЗАО ""Чное обучение""";Казань; г. , ул. Татарстан, д. 28 ;15.06.2023;10:00:00;Письмо;NULL
770;2023-06-11 10:00:00.000;OOO РиК;Казань; г. , ул. Татарстан, д. 28 ;15.06.2023;10:00:00;Письмо;NULL
771;2023-06-07 16:00:00.000;"ЗАО ""Чное обучение""";Нижнекамск; пр-кт. Вахитова, д. 2 ;10.06.2023;16:00:00;Письмо;NULL
772;2023-06-11 19:00:00.000;"OOO ""Моя Оборона""";Казань; ул. Шамиля Усманова, д. 8 ;13.06.2023;19:00:00;Письмо;NULL
773;2023-06-07 15:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; пр-кт. Сююмбике, д. 10 ;10.06.2023;15:00:00;Габаритный груз;NULL
774;2023-06-09 16:00:00.000;ИП М.А.Н;Нижнекамск; пр-кт. Вахитова, д. 2 ;10.06.2023;16:00:00;Письмо;NULL
775;2023-06-07 15:00:00.000;ИП М.А.Н;Казань; пр-кт. Сююмбике, д. 10 ;10.06.2023;15:00:00;Письмо;NULL
776;2023-06-09 16:00:00.000;ИП М.А.Н;Нижнекамск; пр-кт. Вахитова, д. 2 ;10.06.2023;16:00:00;Бандероль;NULL
777;2023-06-12 11:00:00.000;"OOO ""Моя Оборона""";Казань; Портовая 19;13.06.2023;11:00:00;Письмо;NULL
778;2023-06-06 15:00:00.000;OOO РиК;Альметьевск; ул. Белоглазова, д 52;07.06.2023;15:00:00;Бандероль;NULL
779;2023-06-06 14:00:00.000;"OOO ""Би-Ван Кеноби""";Казань;  ул. Аркылы, д. 17 ;07.06.2023;14:00:00;Письмо;NULL
780;2023-06-06 15:00:00.000;ИП М.А.Н;Альметьевск; ул. Белоглазова, д 52;07.06.2023;15:00:00;Письмо;NULL
781;2023-06-01 14:00:00.000;"ПАО ""Альто""";Казань;  ул. Аркылы, д. 17 ;07.06.2023;14:00:00;Габаритный груз;NULL
782;2023-05-16 15:00:00.000;"ПАО ""Альто""";Казань;  ул. Беляева, 37 ,  ;23.05.2023;15:00:00;Габаритный груз;NULL
783;2023-06-04 18:00:00.000;OOO РиК;Казань; пр-кт. Мира, д. 6А ;06.06.2023;18:00:00;Бандероль;NULL
784;2023-06-03 18:00:00.000;OOO РиК;Казань; пр-кт. Мира, д. 6А ;06.06.2023;18:00:00;Бандероль;NULL
785;2023-06-04 16:00:00.000;ИП М.А.Н;Нижнекамск; Корабельная    36 259;06.06.2023;16:00:00;Бандероль;NULL
786;2023-05-28 10:00:00.000;"ЗАО ""Чное обучение""";Альметьевск; ул. Тельмана дом 58 А;03.06.2023;10:00:00;Письмо;NULL
787;2023-05-28 23:30:00.000;"ЗАО ""Чное обучение""";Нижнекамск; Этилен завод, проходная  (улицу не помнит, когда курьер свяжется, скажет);04.06.2023;23:30:00;Бандероль;NULL
788;2023-05-27 10:00:00.000;"OOO ""Би-Ван Кеноби""";Альметьевск; ул. Тельмана дом 58 А;03.06.2023;10:00:00;Письмо;NULL
789;2023-05-27 10:00:00.000;"ПАО ""Альто""";Альметьевск; ул. Тельмана дом 58 А;03.06.2023;10:00:00;Письмо;NULL
790;2023-06-01 14:00:00.000;ИП М.А.Н;Альметьевск; пр. Строителей д.78;02.06.2023;14:00:00;Письмо;NULL
791;2023-05-29 12:30:00.000;OOO РиК;Казань; проезд. Пролетарский, д. зд 22/15А;31.05.2023;12:30:00;Письмо;NULL
792;2023-05-29 12:30:00.000;"ЗАО ""Чное обучение""";Казань; проезд. Пролетарский, д. зд 22/15А;31.05.2023;12:30:00;Письмо;NULL
793;2023-05-23 15:00:00.000;OOO РиК;Казань; проспект вахитова д 27  6 п;30.05.2023;15:00:00;Письмо;NULL
794;2023-05-20 20:00:00.000;"OOO ""Би-Ван Кеноби""";Нижнекамск; проспект Мира, д 3;26.05.2023;20:00:00;Письмо;NULL
795;2023-05-24 20:00:00.000;"ПАО ""Альто""";Нижнекамск; проспект Мира, д 3;26.05.2023;20:00:00;Бандероль;NULL
796;2023-05-11 19:05:00.000;OOO РиК;Казань; пр-кт. Чулман, д. 110 ;16.05.2023;19:05:00;Письмо;NULL
797;2023-05-18 09:00:00.000;"OOO ""Би-Ван Кеноби""";Нижнекамск; ул. Фикрята Табеева, д. 41 ;24.05.2023;09:00:00;Письмо;NULL
798;2023-05-20 11:00:00.000;"ПАО ""Альто""";Альметьевск; ул . девонская д 16;23.05.2023;11:00:00;Бандероль;NULL
799;2023-05-17 09:00:00.000;ИП М.А.Н;Нижнекамск; ул. Фикрята Табеева, д. 41 ;24.05.2023;09:00:00;Письмо;NULL
800;2023-05-21 15:00:00.000;ИП М.А.Н;Казань;  ул. Беляева, 37 ,  ;23.05.2023;15:00:00;Письмо;NULL
801;2023-05-22 11:00:00.000;"ПАО ""Альто""";Альметьевск; ул . девонская д 16;23.05.2023;11:00:00;Бандероль;NULL
802;2023-05-21 12:00:00.000;ИП М.А.Н;Альметьевск; Калинина, д. 38А ;22.05.2023;12:00:00;Бандероль;NULL
803;2023-05-19 12:00:00.000;"OOO ""Моя Оборона""";Альметьевск; Калинина, д. 38А ;22.05.2023;12:00:00;Бандероль;NULL
804;2023-05-17 10:00:00.000;OOO РиК;Казань; 423802, Татарстан Респ, г. , наб. им Габдуллы Тукая, д. 83 ;19.05.2023;10:00:00;Письмо;NULL
805;2023-05-16 16:00:00.000;"ПАО ""Альто""";Казань; им Габдуллы Тукая 83;18.05.2023;16:00:00;Письмо;NULL
806;2023-05-18 18:00:00.000;ИП М.А.Н;Казань; ул. Тан, д. 203;19.05.2023;18:00:00;Габаритный груз;NULL
807;2023-05-13 11:00:00.000;"ПАО ""Альто""";Нижнекамск; Баки Урманче 6;19.05.2023;11:00:00;Письмо;NULL
808;2023-05-14 18:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; ул. Тан, д. 203;19.05.2023;18:00:00;Габаритный груз;NULL
809;2023-05-11 16:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; им Габдуллы Тукая 83;18.05.2023;16:00:00;Габаритный груз;NULL
810;2023-05-12 11:00:00.000;"OOO ""Би-Ван Кеноби""";Нижнекамск; Баки Урманче 6;19.05.2023;11:00:00;Письмо;NULL
811;2023-05-12 10:00:00.000;OOO РиК;Казань; 423802, Татарстан Респ, г. , наб. им Габдуллы Тукая, д. 83 ;19.05.2023;10:00:00;Габаритный груз;NULL
812;2023-05-12 13:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; Проспект Мира д 3;17.05.2023;13:00:00;Габаритный груз;NULL
813;2023-05-10 13:00:00.000;ИП М.А.Н;Казань; Проспект Мира д 3;17.05.2023;13:00:00;Письмо;NULL
814;2023-05-10 13:30:00.000;OOO РиК;Казань; Московский 62/13;16.05.2023;13:30:00;Габаритный груз;NULL
815;2023-05-15 19:05:00.000;ИП М.А.Н;Казань; пр-кт. Чулман, д. 110 ;16.05.2023;19:05:00;Письмо;NULL
816;2023-05-09 20:00:00.000;"OOO ""Моя Оборона""";Казань;  ул. 40 лет Победы, д. 25 ;16.05.2023;20:00:00;Письмо;NULL
817;2023-05-13 13:30:00.000;"OOO ""Моя Оборона""";Казань; Московский 62/13;16.05.2023;13:30:00;Бандероль;NULL
818;2023-05-11 20:00:00.000;"OOO ""Моя Оборона""";Казань;  ул. 40 лет Победы, д. 25 ;16.05.2023;20:00:00;Письмо;NULL
819;2023-05-05 16:00:00.000;"OOO ""Би-Ван Кеноби""";Нижнекамск; пр-кт. Химиков, д. 90;10.05.2023;16:00:00;Письмо;NULL
820;2023-05-06 19:00:00.000;ИП М.А.Н;Казань; Микрорайон Замелекесье, 21/09, 1 подъезд, 3;11.05.2023;19:00:00;Письмо;NULL
821;2023-05-03 17:00:00.000;"OOO ""Моя Оборона""";Казань;  г. , ул. им Низаметдинова Р.М., д. 7А ;07.05.2023;17:00:00;Бандероль;NULL
822;2023-05-09 19:00:00.000;"ПАО ""Альто""";Казань; Микрорайон Замелекесье, 21/09, 1 подъезд, 3;11.05.2023;19:00:00;Письмо;NULL
823;2023-05-05 09:00:00.000;ИП М.А.Н;Казань; пр-кт. Мира ,д 50/15 ,кв 407;11.05.2023;09:00:00;Габаритный груз;NULL
824;2023-05-04 16:00:00.000;"ПАО ""Альто""";Нижнекамск; пр-кт. Химиков, д. 90;10.05.2023;16:00:00;Бандероль;NULL
825;2023-05-05 17:00:00.000;"OOO ""Моя Оборона""";Казань;  г. , ул. им Низаметдинова Р.М., д. 7А ;07.05.2023;17:00:00;Габаритный груз;NULL
826;2023-05-01 18:45:00.000;"OOO ""Моя Оборона""";Нижнекамск; ий район, село Кармалы;04.05.2023;18:45:00;Бандероль;NULL
827;2023-04-27 15:00:00.000;OOO РиК;Нижнекамск; ул. Вокзальная, д. 28 ;04.05.2023;15:00:00;Письмо;NULL
828;2023-05-05 11:00:00.000;"ПАО ""Альто""";Казань; б-р. 60-летия Октября д. 8;06.05.2023;11:00:00;Габаритный груз;NULL
829;2023-04-29 15:00:00.000;"OOO ""Би-Ван Кеноби""";Нижнекамск; ул. Вокзальная, д. 28 ;04.05.2023;15:00:00;Бандероль;NULL
830;2023-05-04 10:00:00.000;OOO РиК;Зеленодольск;  ул. Комарова, д. 24 ;05.05.2023;10:00:00;Письмо;NULL
831;2023-04-30 18:45:00.000;OOO РиК;Нижнекамск; ий район, село Кармалы;04.05.2023;18:45:00;Бандероль;NULL
832;2023-04-26 20:00:00.000;OOO РиК;Казань; ул. Набережночелнинский проспект д.1;03.05.2023;20:00:00;Бандероль;NULL
833;2023-04-25 10:00:00.000;OOO РиК;Казань; проезд Производственный, д. 47;02.05.2023;10:00:00;Письмо;NULL
834;2023-05-02 10:00:00.000;OOO РиК;Зеленодольск;  ул. Комарова, д. 24 ;05.05.2023;10:00:00;Письмо;NULL
835;2023-04-29 20:00:00.000;"ПАО ""Альто""";Казань; ул. Набережночелнинский проспект д.1;03.05.2023;20:00:00;Габаритный груз;NULL
836;2023-04-21 16:00:00.000;ИП М.А.Н;Казань;  г. , ул. Максютова д 7;28.04.2023;16:00:00;Письмо;NULL
837;2023-04-27 19:00:00.000;OOO РиК;Нижнекамск; Кайманова дом 11, 22артира ;28.04.2023;19:00:00;Письмо;NULL
838;2023-04-22 14:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; ул Виктора Полякова 9;28.04.2023;14:00:00;Бандероль;NULL
839;2023-04-23 16:00:00.000;"OOO ""Би-Ван Кеноби""";Казань;  г. , ул. Максютова д 7;28.04.2023;16:00:00;Габаритный груз;NULL
840;2023-04-26 10:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; проезд Производственный, д. 47;02.05.2023;10:00:00;Бандероль;NULL
841;2023-04-28 12:00:00.000;"OOO ""Моя Оборона""";Альметьевск; Татарстан Респ, г. , ул. Подгорная, д. 1 ;29.04.2023;12:00:00;Письмо;NULL
842;2023-04-19 17:00:00.000;ИП М.А.Н;Казань; ул. Виктора Полякова, д. 9Б ;26.04.2023;17:00:00;Письмо;NULL
843;2023-04-24 17:00:00.000;"OOO ""Моя Оборона""";Казань; ул. Виктора Полякова, д. 9Б ;26.04.2023;17:00:00;Бандероль;NULL
844;2023-04-21 13:00:00.000;"OOO ""Би-Ван Кеноби""";Нижнекамск; ул. Сююмбике, д. 9 ;25.04.2023;13:00:00;Бандероль;NULL
845;2023-04-21 09:00:00.000;"ПАО ""Альто""";Казань; улица Сергея Титова, 36А строение 2;25.04.2023;09:00:00;Габаритный груз;NULL
846;2023-04-24 14:00:00.000;"ПАО ""Альто""";Казань; ул Виктора Полякова 9;28.04.2023;14:00:00;Бандероль;NULL
847;2023-04-21 11:00:00.000;"ЗАО ""Чное обучение""";Казань; арматурный проезд д. 10 ;24.04.2023;11:00:00;Письмо;NULL
848;2023-04-22 11:00:00.000;ИП М.А.Н;Казань; арматурный проезд д. 10 ;24.04.2023;11:00:00;Бандероль;NULL
849;2023-04-18 11:00:00.000;OOO РиК;Нижнекамск; 423570, Татарстан Респ, г. , пр-кт. Шинников, д. 7 ;21.04.2023;11:00:00;Бандероль;NULL
850;2023-04-17 11:00:00.000;OOO РиК;Нижнекамск; 423570, Татарстан Респ, г. , пр-кт. Шинников, д. 7 ;21.04.2023;11:00:00;Письмо;NULL
851;2023-04-16 14:00:00.000;"OOO ""Моя Оборона""";Казань; пр-кт. Московский д. 98;20.04.2023;14:00:00;Бандероль;NULL
852;2023-04-07 16:00:00.000;"ЗАО ""Чное обучение""";Казань; пр-кт. Хасана Туфана, д. 7;11.04.2023;16:00:00;Бандероль;NULL
853;2023-04-14 18:00:00.000;"OOO ""Моя Оборона""";Нижнекамск; ул . Студенческая дом 10 подьезд 5 2 этаж ;20.04.2023;18:00:00;Бандероль;NULL
854;2023-04-19 18:00:00.000;"ЗАО ""Чное обучение""";Нижнекамск; ул . Студенческая дом 10 подьезд 5 2 этаж ;20.04.2023;18:00:00;Письмо;NULL
855;2023-04-18 11:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; ул. Аделя Кутуя, д. 3 ;19.04.2023;11:00:00;Бандероль;NULL
856;2023-04-14 21:30:00.000;OOO РиК;Зеленодольск; ул. Сайдашева, д. 15А ;19.04.2023;21:30:00;Бандероль;NULL
857;2023-04-17 17:00:00.000;"OOO ""Би-Ван Кеноби""";Альметьевск; Белоглазова, 43а ;19.04.2023;17:00:00;Бандероль;NULL
858;2023-04-11 18:00:00.000;"ЗАО ""Чное обучение""";Казань; б-р Автомобилестроителей д 14 ;17.04.2023;18:00:00;Бандероль;NULL
859;2023-04-15 13:00:00.000;ИП М.А.Н;Нижнекамск; УЛ.ХИМИКОВ,Д.72А;20.04.2023;13:00:00;Письмо;NULL
860;2023-04-13 14:00:00.000;ИП М.А.Н;Казань; пр-кт. Чулман д. 92/43 ;19.04.2023;14:00:00;Бандероль;NULL
861;2023-04-19 14:00:00.000;"ПАО ""Альто""";Казань; пр-кт. Московский д. 98;20.04.2023;14:00:00;Бандероль;NULL
862;2023-04-12 21:30:00.000;ИП М.А.Н;Зеленодольск; ул. Сайдашева, д. 15А ;19.04.2023;21:30:00;Бандероль;NULL
863;2023-04-13 14:00:00.000;"OOO ""Би-Ван Кеноби""";Казань; пр-кт. Чулман д. 92/43 ;19.04.2023;14:00:00;Письмо;NULL
864;2023-04-14 17:00:00.000;"ЗАО ""Чное обучение""";Альметьевск; Белоглазова, 43а ;19.04.2023;17:00:00;Письмо;NULL
865;2023-04-19 13:00:00.000;"ЗАО ""Чное обучение""";Нижнекамск; ул. Сююмбике, д. 9 ;25.04.2023;13:00:00;Письмо;NULL
866;2023-04-13 11:00:00.000;ИП М.А.Н;Казань; ул. Аделя Кутуя, д. 3 ;19.04.2023;11:00:00;Письмо;NULL
867;2023-04-12 20:00:00.000;"OOO ""Би-Ван Кеноби""";Зеленодольск; Комарова 19 ;17.04.2023;20:00:00;Письмо;NULL
868;2023-04-13 18:00:00.000;"ПАО ""Альто""";Казань; проспект Сююмбике 2/19 , трц клиент будет по этому адресу, там готов встретиться с курьером;16.04.2023;18:00:00;Габаритный груз;NULL
869;2023-04-16 20:00:00.000;"ЗАО ""Чное обучение""";Зеленодольск; Комарова 19 ;17.04.2023;20:00:00;Письмо;NULL
